id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
1088,49,65,1970,11,Female,8893 Littlewood Lane,32.78,-79.99,$17158,$34982,$134631,765,3
14,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,$21314,$32232,$21134,652,5
162,37,69,1983,1,Male,9550 Jefferson Street,42.56,-83.38,$32423,$66111,$98102,771,5
1692,81,59,1938,8,Female,97339 Lake Avenue,41.03,-73.86,$74205,$162709,$5642,542,3
380,46,70,1974,1,Male,3551 Spruce Boulevard,41.57,-93.61,$18568,$37857,$57727,800,2
141,70,66,1949,7,Male,744 Lafayette Street,31.02,-96.48,$17356,$23082,$23406,638,5
1348,83,64,1936,6,Male,873 Summit Street,40.64,-73.94,$0,$2,$0,667,6
1256,37,68,1982,9,Male,1723 North Lane,41.2,-73.13,$27589,$56248,$149587,728,4
1690,18,67,2001,3,Female,356 Plum Boulevard,32.93,-94.7,$15832,$32281,$80882,630,2
169,85,71,1934,5,Male,2 11th Avenue,33.94,-80.39,$14224,$30451,$93,686,4
1955,85,62,1934,4,Female,7016 Hillside Lane,35.54,-82.84,$16248,$28134,$2081,674,2
1807,47,65,1972,12,Female,14780 Plum Lane,40.84,-73.87,$25537,$52065,$98613,828,5
102,32,67,1987,7,Female,2785 Elm Drive,33.76,-117.97,$16289,$33212,$59638,649,1
257,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,$15239,$31070,$86747,708,4
911,18,68,2001,11,Male,69524 Valley Lane,37.33,-88.07,$14500,$29562,$31509,757,1
987,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,$30179,$61532,$26832,683,4
101,18,62,2002,1,Female,91 Essex Lane,32.88,-105.95,$15095,$30778,$73680,681,1
1141,66,57,1953,10,Male,35 Essex Drive,36.48,-80.61,$15838,$27266,$19798,777,5
1682,57,69,1962,5,Male,241 Hillside Lane,47.91,-97.07,$23910,$48750,$117616,716,5
481,18,67,2002,2,Male,628 Norfolk Avenue,42.41,-71.16,$40694,$82972,$173295,653,1
978,21,62,1998,7,Female,288 North Avenue,30.06,-89.93,$27603,$56280,$81803,760,1
1550,18,67,2001,4,Male,6445 Ninth Lane,47.85,-122.28,$24564,$50086,$51164,776,3
1162,22,69,1997,12,Female,8974 West Lane,35.46,-97.51,$19076,$38892,$50150,705,2
172,47,66,1972,4,Female,9020 North Street,39.85,-88.93,$22153,$45164,$0,730,3
892,38,66,1981,7,Female,4260 Essex Lane,40.43,-75.34,$25205,$51391,$94145,656,1
315,54,69,1966,1,Male,112 Burns Lane,40.78,-81.52,$20783,$42379,$136748,692,3
1739,49,62,1970,8,Male,344 Birch Street,42.01,-95.34,$16673,$33995,$46102,531,1
836,18,65,2002,1,Male,822 Ocean View Lane,34.09,-117.96,$15775,$32165,$25778,689,1
39,54,67,1965,5,Female,984 Eighth Avenue,41.29,-72.36,$30281,$61740,$126015,583,2
155,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,$14383,$9678,$812,688,6
1305,46,73,1974,2,Female,2794 Seventh Drive,35.33,-89.88,$19115,$38971,$0,784,3
1504,85,71,1934,7,Male,5993 12th Lane,33.57,-101.87,$12187,$12826,$1550,734,5
1105,77,60,1942,6,Male,766 Mountain View Drive,26.21,-98.31,$14275,$22104,$20031,670,3
1761,23,71,1996,10,Female,533 Fourth Street,38.65,-121.25,$27548,$56168,$186534,703,3
215,18,65,2002,2,Male,6638 Summit Lane,35.57,-82.54,$22223,$45313,$21488,716,2
948,53,65,1966,12,Female,1540 El Camino Avenue,26.74,-80.12,$18205,$37119,$55010,718,5
862,25,67,1995,1,Female,8482 Elm Lane,32.42,-96.67,$21032,$42883,$65917,807,3
1514,53,58,1966,11,Female,6733 Third Boulevard,41.37,-82.1,$18110,$36925,$89762,721,5
1698,32,64,1987,7,Male,2783 Washington Avenue,40.87,-73.32,$33338,$67976,$105337,747,3
1316,27,65,1993,2,Female,711 Norfolk Drive,40.6,-80.65,$16314,$33266,$0,693,5
1831,25,60,1994,5,Female,4386 El Camino Boulevard,30.33,-81.65,$19382,$39520,$61310,595,2
889,27,65,1992,3,Male,900 Norfolk Avenue,39.61,-86.11,$25773,$52550,$140825,710,1
526,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,$31625,$64481,$114394,627,5
231,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,$17789,$36270,$73779,769,5
910,31,57,1989,2,Male,35 Rose Boulevard,37.38,-121.9,$37677,$76820,$159137,819,2
876,65,62,1954,5,Male,3216 Ninth Drive,37.68,-97.34,$22638,$49817,$26928,600,2
1509,67,71,1952,8,Female,1429 Summit Drive,39.38,-76.55,$23096,$47087,$92489,820,5
1422,66,66,1953,7,Female,330 Martin Luther King Lane,35.51,-78.73,$18340,$36052,$6602,767,4
1400,29,71,1990,5,Male,4673 Washington Avenue,32.41,-87.03,$12474,$25434,$0,698,2
492,41,70,1978,9,Male,2397 Madison Avenue,34.95,-82.12,$18857,$38450,$51430,850,1
1516,38,67,1981,3,Male,909 Eighth Street,37.44,-121.87,$33758,$68827,$35669,755,2
1649,64,63,1956,2,Male,8146 Third Avenue,29.79,-95.82,$0,$399,$323,729,3
1573,71,56,1949,1,Male,793 Norfolk Avenue,29.18,-82.13,$12992,$17775,$11520,746,1
583,64,67,1955,11,Male,28 West Lane,41.76,-88.29,$14200,$28954,$41461,636,2
1811,83,67,1936,3,Male,308 Second Boulevard,37.34,-122.11,$76725,$82009,$6229,764,8
1054,50,69,1970,2,Male,9190 Sussex Lane,45.47,-122.37,$22599,$46077,$135862,639,3
1678,36,65,1983,3,Male,296 Pine Boulevard,41.7,-72.67,$28557,$58225,$101148,685,3
333,20,64,2000,1,Female,6877 Jefferson Drive,39.45,-74.72,$23298,$47504,$65156,706,1
1412,58,67,1961,6,Female,91 Jefferson Drive,36.97,-86.44,$26567,$54166,$0,707,5
177,54,66,1965,12,Female,294 Bayview Lane,35.1,-90.0,$28570,$58248,$107130,728,4
390,30,70,1989,4,Male,4328 Forest Boulevard,26.14,-80.13,$45143,$92046,$6658,681,2
1577,53,66,1966,12,Male,153 Wessex Drive,27.33,-82.54,$19983,$40745,$18371,718,4
1609,71,68,1948,7,Female,9854 Park Lane,38.78,-77.27,$35563,$87659,$0,779,4
1762,29,64,1990,5,Male,5537 Forest Lane,38.55,-121.49,$31184,$63583,$200435,635,1
917,58,66,1962,1,Male,735 Forest Avenue,34.07,-118.14,$20059,$40900,$64420,678,3
1717,67,67,1952,7,Female,728 Sixth Avenue,43.06,-78.27,$17665,$43070,$14135,726,4
1355,54,67,1966,1,Male,41 Grant Drive,32.35,-86.28,$11703,$23863,$83430,536,2
1668,92,67,1927,6,Male,619 North Avenue,42.91,-71.12,$26541,$56099,$933,751,6
1293,32,65,1988,1,Female,219 Federal Street,29.45,-95.06,$24217,$49374,$108192,706,2
1597,20,66,1999,7,Male,3404 Main Lane,40.71,-80.1,$35188,$71750,$117124,697,3
202,20,66,1999,7,Female,75 Third Avenue,39.33,-84.4,$31920,$65082,$88347,850,1
493,18,65,2002,1,Male,33 Lafayette Lane,32.76,-96.59,$14245,$29047,$36835,786,1
361,43,68,1976,6,Male,125 Plum Drive,33.91,-118.34,$19153,$39052,$65861,804,4
1659,94,65,1926,1,Female,4570 Valley Stream Lane,42.26,-88.13,$28147,$40787,$1574,782,6
289,22,64,1997,12,Female,109 El Camino Avenue,29.76,-95.38,$11219,$22876,$36157,685,2
737,61,60,1958,3,Female,8301 Tenth Drive,42.33,-122.79,$18961,$30359,$16552,758,2
1733,47,66,1972,6,Female,6613 Hill Drive,36.73,-84.16,$12814,$26130,$54290,498,1
278,59,66,1960,9,Male,910 Eighth Drive,29.76,-95.38,$95039,$193768,$150896,686,5
618,32,67,1987,8,Male,3525 Second Lane,33.92,-118.2,$13632,$27795,$72318,701,4
753,53,66,1967,2,Female,919 Oak Boulevard,33.24,-87.59,$15540,$31688,$66776,605,3
489,36,66,1983,8,Male,430 Grant Boulevard,40.87,-97.59,$18024,$36753,$33657,684,4
90,63,62,1956,8,Male,9 Mill Drive,28.37,-80.75,$19018,$12796,$22192,644,3
1264,32,65,1987,8,Female,635 East Drive,36.8,-97.29,$15077,$30737,$35858,815,2
18,30,62,1989,12,Male,9207 Madison Boulevard,39.17,-77.26,$31555,$64340,$94513,637,1
376,50,74,1969,4,Female,818 12th Lane,39.8,-74.62,$28433,$57975,$34570,773,4
579,30,67,1989,7,Male,774 Park Lane,44.02,-88.16,$19382,$39520,$53896,772,1
218,59,68,1960,3,Female,5238 Park Street,40.76,-74.03,$16770,$34190,$39242,810,7
1320,28,64,1991,10,Female,5225 Bayview Street,34.02,-118.28,$13002,$26513,$32620,604,1
42,78,66,1941,11,Female,3863 Pine Street,30.84,-83.27,$12672,$8526,$3723,684,3
1170,40,63,1980,2,Female,5191 Grant Drive,35.4,-80.43,$20041,$40867,$50449,694,2
1531,34,62,1985,10,Male,801 River Street,34.47,-85.34,$14514,$29594,$47766,792,1
1275,35,65,1984,3,Female,1496 Rose Street,34.04,-118.29,$11395,$23238,$31661,611,2
26,49,68,1970,12,Female,9639 Third Boulevard,40.68,-80.27,$20142,$41071,$124139,685,1
1937,65,62,1955,2,Female,230 Plum Avenue,38.78,-90.7,$25350,$17056,$29112,667,5
1177,36,66,1983,3,Female,1644 Park Avenue,39.67,-75.75,$31719,$64672,$56485,695,4
1032,62,60,1957,6,Female,171 Catherine Lane,36.81,-119.71,$17301,$26975,$17212,673,2
397,30,65,1989,4,Female,2328 Little Creek Avenue,39.95,-75.16,$10016,$20424,$14743,770,3
566,60,67,1959,10,Female,8179 Valley Stream Drive,42.79,-83.62,$22680,$46244,$108449,814,5
1581,38,65,1981,11,Female,9324 Catherine Street,38.42,-90.36,$21744,$44334,$55173,684,5
1332,63,68,1956,6,Male,547 West Drive,41.0,-73.66,$35269,$71909,$44190,712,3
1648,66,69,1953,5,Female,211 Valley Street,40.76,-74.59,$91180,$185909,$461854,621,5
17,76,65,1943,7,Male,2012 Forest Avenue,35.73,-81.32,$17850,$21867,$21103,759,2
349,40,61,1979,12,Female,1943 Birch Street,40.84,-81.63,$21201,$43229,$96831,685,2
1200,64,64,1956,2,Male,106 Littlewood Drive,29.76,-95.38,$15401,$24420,$14460,685,1
228,54,66,1966,1,Female,2206 South Drive,28.55,-82.39,$15524,$31655,$46405,623,1
484,84,64,1936,1,Female,4819 Martin Luther King Drive,42.7,-71.11,$41665,$66745,$682,718,3
1099,22,65,1997,4,Male,4932 South Boulevard,46.86,-96.75,$20214,$41214,$130538,763,1
1480,49,64,1970,6,Male,5642 Bayview Avenue,35.11,-106.62,$24403,$49756,$70744,705,1
1449,66,63,1953,6,Male,5807 Lincoln Street,32.61,-83.63,$15334,$28104,$12054,751,3
1417,54,68,1965,3,Female,336 Catherine Lane,42.63,-83.61,$25838,$52680,$87082,835,5
267,61,66,1958,3,Female,7360 Lexington Drive,37.96,-83.82,$13602,$27733,$21785,765,3
373,61,63,1959,2,Male,3270 Grant Avenue,40.59,-84.95,$10493,$21397,$54771,812,4
1772,47,70,1972,10,Male,9070 West Street,34.09,-117.58,$24603,$50163,$97188,761,4
1418,25,69,1994,5,Female,309 River Avenue,44.13,-89.52,$13210,$26939,$69587,752,1
1774,52,69,1967,10,Male,653 Mill Street,44.96,-93.26,$20662,$42129,$101742,758,4
964,48,66,1971,12,Female,33 North Avenue,40.84,-73.99,$22278,$45422,$83940,689,4
72,37,66,1982,12,Male,550 Forest Street,46.51,-112.12,$20305,$41401,$71180,580,1
6,19,63,2000,6,Female,534 Second Lane,32.88,-117.13,$27394,$55854,$111042,782,1
1527,66,67,1953,11,Female,1426 Fifth Avenue,43.32,-71.18,$24779,$50523,$98763,578,1
1433,73,67,1946,3,Male,2834 West Street,30.68,-88.04,$25381,$48060,$17440,581,3
1785,40,64,1979,10,Male,344 11th Street,25.92,-97.48,$12684,$25861,$42050,607,3
1476,29,66,1990,3,Female,685 Jefferson Avenue,40.71,-74.06,$21916,$44688,$88092,716,3
455,41,69,1979,1,Female,8676 River Avenue,40.66,-73.73,$24412,$49776,$17352,684,3
1553,21,62,1998,10,Male,5 Lafayette Avenue,41.24,-81.45,$42201,$86042,$165447,701,2
532,27,65,1993,1,Male,2282 Main Drive,38.53,-90.0,$23778,$48484,$63561,775,4
1092,54,62,1965,5,Male,703 12th Street,41.01,-75.99,$23450,$47814,$92020,720,2
1819,20,69,1999,8,Female,621 Fifth Boulevard,30.58,-91.15,$17440,$35559,$59164,672,2
528,38,65,1981,7,Male,5661 Forest Avenue,42.78,-96.16,$19853,$40478,$76392,718,3
328,45,67,1974,3,Male,4391 Lexington Lane,35.19,-80.83,$17817,$36323,$65525,700,3
1282,34,66,1985,3,Female,404 Main Lane,45.76,-108.57,$20231,$41249,$42268,695,2
783,62,61,1957,9,Male,641 Martin Luther King Avenue,35.31,-106.55,$15966,$29769,$14542,693,3
1325,23,66,1996,3,Female,459 East Avenue,37.44,-122.2,$150583,$307018,$516263,745,2
687,20,66,1999,11,Male,1693 Spruce Street,42.24,-84.4,$17783,$36264,$99582,725,1
1693,36,69,1983,4,Female,478 East Drive,33.61,-111.89,$36300,$74016,$85204,702,2
1542,46,69,1973,12,Female,515 South Street,41.47,-81.67,$27250,$55565,$34039,731,2
36,31,63,1988,6,Male,8486 Catherine Street,37.23,-80.42,$24640,$50242,$84457,722,2
360,43,67,1976,4,Male,881 Plum Street,39.22,-74.8,$22697,$46278,$51243,791,4
555,31,63,1988,5,Male,6692 Lake Street,38.03,-85.34,$21444,$43724,$53853,514,1
136,18,66,2001,4,Female,724 Essex Drive,38.22,-85.74,$31636,$64504,$69041,695,3
603,42,67,1978,2,Female,66 Norfolk Avenue,35.48,-97.26,$21884,$44624,$102882,611,1
1794,49,58,1970,12,Male,469 Catherine Avenue,29.45,-98.5,$36852,$75137,$175263,631,1
329,70,65,1949,3,Male,6339 Lafayette Avenue,34.39,-119.51,$21191,$36724,$16437,701,4
1181,61,66,1958,4,Male,747 Rose Drive,35.4,-80.59,$25299,$51581,$35134,810,5
598,47,63,1972,11,Male,305 Elm Street,44.22,-71.74,$21159,$43144,$54157,628,3
990,91,67,1929,1,Female,365 Mountain View Boulevard,30.09,-90.99,$16474,$27150,$2007,737,1
1777,47,67,1972,5,Male,166 12th Street,38.83,-77.21,$30622,$62432,$95799,741,5
998,18,67,2001,11,Male,62 East Boulevard,34.08,-117.46,$13739,$28006,$19518,703,2
1872,62,65,1957,10,Male,8915 Sixth Avenue,33.95,-84.54,$33093,$67470,$93795,804,6
1743,18,75,2002,1,Female,76 Federal Avenue,39.19,-96.59,$25658,$52315,$109513,774,4
1000,20,73,1999,8,Female,6030 Third Lane,41.93,-71.29,$26693,$54424,$92199,687,1
1708,22,66,1997,7,Male,90072 George Drive,37.48,-97.24,$22195,$45254,$75758,850,2
799,34,68,1985,7,Female,90 El Camino Avenue,42.88,-78.85,$15461,$31525,$57818,686,2
144,44,67,1975,3,Female,5380 12th Boulevard,34.5,-93.05,$15857,$32330,$97190,835,4
781,30,74,1989,9,Male,7154 Lafayette Drive,32.33,-106.75,$16670,$33993,$45149,602,4
1572,40,70,1979,7,Female,903 Norfolk Boulevard,30.68,-88.04,$9284,$18935,$43928,658,3
793,73,60,1946,8,Female,658 Plum Avenue,26.14,-80.13,$21084,$42593,$16083,703,2
1681,21,72,1998,6,Male,21 Birch Drive,38.63,-90.24,$31909,$65058,$157708,746,1
1179,50,71,1969,7,Female,312 Burns Boulevard,36.67,-76.3,$24312,$49570,$43645,752,5
114,47,65,1972,12,Female,112 Elm Avenue,34.18,-118.39,$16892,$34441,$907,725,4
271,30,65,1989,7,Female,352 Hill Lane,45.65,-122.66,$20649,$42101,$70460,685,1
1107,71,69,1949,1,Female,836 Summit Boulevard,42.23,-76.34,$18323,$40516,$6908,698,5
517,33,71,1986,11,Male,87 Ocean Avenue,42.31,-83.21,$11773,$24009,$19085,811,4
624,33,66,1987,2,Male,515 Spruce Boulevard,42.89,-85.72,$18431,$37579,$59201,710,2
1215,53,68,1967,2,Female,9458 Park Boulevard,32.84,-116.88,$20673,$42152,$55576,751,1
1992,63,72,1956,7,Female,457 Summit Lane,36.61,-89.81,$11636,$23725,$47647,710,5
968,21,69,1998,9,Female,89 Oak Lane,42.88,-78.85,$14456,$29475,$48741,722,1
19,82,68,1937,5,Female,6577 Catherine Lane,34.41,-119.7,$23071,$34903,$1336,630,1
1605,39,67,1980,5,Male,9995 Pine Avenue,39.5,-84.37,$19293,$39336,$43747,690,3
463,32,74,1987,5,Female,412 Fifth Boulevard,40.71,-73.99,$19744,$40256,$0,719,2
1365,18,65,2002,2,Male,6039 Valley Stream Street,38.23,-122.56,$26752,$54547,$92901,751,1
809,54,66,1965,5,Female,2855 Sixth Avenue,41.76,-88.15,$41979,$85596,$159101,618,1
590,37,66,1982,6,Male,300 West Avenue,34.17,-86.83,$17198,$35060,$39104,724,2
1904,69,70,1951,2,Male,5844 Littlewood Street,35.95,-95.38,$15195,$30983,$10019,757,5
545,55,67,1964,10,Male,22 First Boulevard,40.67,-89.54,$22416,$45707,$113194,715,3
789,43,60,1976,11,Female,429 Grant Boulevard,39.59,-75.17,$24417,$49788,$83932,690,3
742,69,67,1950,12,Female,829 Mill Boulevard,38.74,-77.48,$24016,$50753,$20226,698,4
612,88,67,1931,9,Female,336 North Street,39.09,-84.51,$18959,$16296,$667,838,7
536,21,62,1998,8,Male,894 Catherine Boulevard,42.93,-74.62,$15242,$31077,$89659,789,5
523,27,65,1992,6,Female,444 Forest Boulevard,42.77,-86.1,$18877,$38487,$28032,773,4
928,59,66,1960,12,Female,26 Martin Luther King Drive,29.76,-95.38,$15862,$32347,$82667,784,7
1642,37,66,1982,4,Female,48190 Plum Drive,39.96,-74.06,$19848,$40470,$41938,731,5
495,49,63,1970,8,Male,6427 Martin Luther King Drive,43.04,-76.14,$18649,$38028,$79101,831,4
166,83,64,1936,4,Female,9915 Burns Lane,39.15,-75.51,$17634,$25567,$1001,665,3
1277,33,65,1987,1,Male,97542 Hillside Lane,43.1,-76.21,$25429,$51848,$86951,692,1
718,48,63,1971,8,Male,7944 Hill Lane,41.64,-85.41,$14263,$29081,$56301,655,3
1962,34,68,1985,9,Male,2066 Ninth Lane,41.8,-87.92,$45307,$92375,$156949,712,5
133,31,65,1988,10,Female,5295 Pine Street,33.95,-84.54,$30747,$62692,$50290,698,2
682,58,62,1961,10,Male,2130 Valley Stream Lane,40.69,-111.99,$17276,$35229,$60945,724,2
795,40,58,1979,3,Female,73 Oak Street,32.79,-96.76,$37234,$75918,$94579,759,2
1849,39,66,1980,11,Female,364 12th Drive,47.13,-122.4,$20345,$41483,$64098,721,2
1732,50,60,1969,7,Female,4704 Essex Boulevard,37.77,-122.21,$26391,$53810,$78986,637,1
167,26,72,1994,1,Female,189 Washington Street,35.88,-80.01,$18657,$38036,$0,743,3
1496,20,65,1999,9,Male,9895 El Camino Boulevard,41.75,-70.61,$23909,$48747,$171249,713,3
853,29,67,1990,8,Female,225 Lake Boulevard,42.46,-83.37,$36817,$75070,$161525,723,1
237,42,72,1977,8,Male,331 Oak Lane,37.96,-121.76,$28733,$58584,$99235,563,2
769,53,66,1966,10,Female,1132 Hill Street,36.2,-81.66,$19604,$39974,$77967,644,2
2,48,64,1971,8,Male,6035 Forest Avenue,40.84,-73.87,$13461,$27447,$80850,673,5
313,32,68,1987,6,Female,9384 Ocean Avenue,36.73,-95.94,$16453,$33548,$31183,693,2
1624,23,74,1996,7,Male,613 First Boulevard,40.07,-80.89,$20697,$42200,$28557,769,2
958,18,65,2001,9,Female,141 Sixth Boulevard,32.38,-83.35,$16413,$33459,$37753,705,3
989,78,66,1941,9,Male,6283 Rose Avenue,38.87,-77.4,$46175,$113514,$16524,727,8
1562,38,65,1982,2,Female,8 Hillside Lane,36.26,-94.69,$12517,$25524,$69401,759,3
1983,50,67,1969,3,Male,655 George Boulevard,33.55,-117.78,$69236,$141161,$0,773,3
1091,32,66,1987,5,Female,52292 East Street,39.3,-76.61,$26431,$53890,$252106,656,4
759,60,65,1959,12,Male,575 Bayview Lane,35.92,-86.84,$36563,$74550,$37427,687,4
779,81,69,1938,3,Female,44 Valley Boulevard,33.77,-96.67,$20874,$32669,$1433,755,5
105,54,68,1965,8,Male,420 Oak Drive,41.47,-75.57,$18432,$37579,$0,742,5
1618,53,66,1966,12,Male,3512 Forest Street,40.91,-73.82,$34646,$70634,$155651,682,4
1168,51,68,1968,10,Male,207 Ocean View Street,40.67,-74.42,$53790,$109673,$242379,505,1
1237,46,66,1973,9,Female,3276 Maple Street,42.37,-87.86,$15770,$32150,$47179,717,6
699,42,68,1978,2,Male,9141 Ocean View Lane,41.48,-91.57,$22308,$45475,$68358,698,3
646,38,65,1981,12,Female,354 Federal Street,41.47,-81.67,$21402,$43634,$73037,786,3
499,23,66,1996,9,Male,8373 Birch Boulevard,40.71,-73.99,$18525,$37769,$1412,742,2
1403,74,61,1945,11,Male,316 Grant Drive,37.94,-77.65,$25937,$24545,$22488,753,2
631,83,65,1936,5,Female,273 Elm Drive,35.46,-97.51,$17070,$33811,$2206,682,7
1070,61,65,1958,11,Male,841 Wessex Boulevard,42.03,-91.58,$25275,$51528,$58509,745,6
291,64,66,1956,1,Female,682 Federal Lane,34.76,-84.97,$19818,$40407,$62695,793,3
738,57,67,1962,10,Female,15664 Lafayette Street,40.02,-105.25,$31377,$63974,$131731,707,4
142,59,68,1960,11,Female,723 Fourth Drive,41.9,-72.08,$25399,$51788,$77642,675,2
1375,23,70,1996,4,Female,532 Lake Drive,38.64,-76.9,$35114,$71590,$60635,717,2
459,65,70,1954,5,Male,9079 Second Drive,33.36,-81.28,$12387,$25257,$83995,734,6
281,24,65,1996,2,Male,4779 Lafayette Avenue,41.15,-81.24,$18907,$38549,$35691,684,2
498,20,61,1999,6,Male,53 Elm Street,20.88,-156.5,$22844,$46580,$91081,660,2
55,61,68,1958,3,Female,3374 Littlewood Street,37.92,-122.34,$21869,$44583,$85531,717,5
1370,62,66,1958,1,Female,99 Fifth Street,38.44,-121.3,$25949,$52908,$109229,709,4
897,30,64,1989,8,Female,847 Martin Luther King Lane,31.07,-83.19,$13238,$26996,$33332,501,2
262,18,60,2002,2,Male,878 Summit Avenue,28.82,-96.98,$16005,$32635,$47930,734,3
1781,29,53,1990,3,Male,73 South Lane,42.93,-75.46,$17681,$36050,$45559,708,3
457,34,65,1985,10,Female,378 West Boulevard,35.19,-80.83,$17817,$36324,$56689,705,4
160,44,68,1975,10,Male,1915 Catherine Boulevard,38.91,-75.43,$18622,$37965,$69614,796,3
1655,57,63,1962,12,Male,2547 El Camino Street,42.24,-83.18,$17094,$34856,$127313,830,3
984,63,66,1956,3,Female,642 Ocean View Lane,28.3,-81.41,$16150,$32928,$80794,850,5
1329,24,68,1995,3,Female,6768 Federal Avenue,34.08,-117.46,$13739,$28011,$20196,720,4
1535,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,$16336,$33311,$65822,590,2
1220,22,62,1997,4,Female,655 Mountain View Lane,41.7,-111.87,$17093,$34852,$53830,641,1
833,21,65,1998,11,Female,1425 Fifth Street,40.85,-74.1,$21827,$44501,$37251,683,2
295,53,69,1966,11,Male,914 Spruce Drive,40.79,-90.16,$14739,$30054,$60128,681,1
1434,62,67,1957,10,Male,8278 Grant Lane,26.45,-80.08,$20055,$40891,$61245,717,4
208,37,66,1982,7,Female,6976 Ocean View Avenue,47.79,-122.2,$33226,$67747,$76650,804,3
1909,56,66,1963,5,Male,603 Lake Avenue,34.02,-118.28,$13002,$26510,$53023,696,4
1356,84,70,1936,1,Male,9 Lafayette Lane,44.99,-91.72,$19196,$26676,$1370,733,5
265,44,70,1975,10,Female,68 Rose Boulevard,27.8,-97.39,$22314,$45497,$101549,713,3
1947,87,66,1932,4,Male,770 Maple Street,31.62,-82.88,$14060,$27971,$1265,765,4
1089,31,75,1988,9,Female,2725 Jefferson Drive,38.22,-85.74,$25258,$51501,$140481,729,3
1790,21,69,1998,3,Male,727 Valley Stream Boulevard,41.24,-73.31,$55814,$113797,$169684,660,1
1999,19,69,2000,12,Male,1749 Spruce Street,31.06,-98.18,$16744,$34134,$0,683,2
614,84,66,1935,9,Female,129 Sussex Street,35.4,-80.59,$20570,$16430,$2873,779,7
814,72,65,1948,1,Male,9380 Hill Drive,27.98,-80.66,$15318,$16302,$14408,748,4
175,33,63,1986,6,Female,8740 Lafayette Drive,40.68,-73.37,$26528,$54091,$165960,675,1
305,51,65,1968,10,Male,9070 Third Boulevard,44.37,-73.4,$14415,$29388,$21221,755,3
1225,54,70,1965,11,Male,6831 Valley Boulevard,37.97,-122.5,$30819,$62837,$86171,850,3
1405,45,71,1974,4,Male,70 Tenth Boulevard,47.91,-97.07,$23910,$48755,$37315,777,8
1478,39,66,1980,10,Female,3863 River Avenue,38.93,-121.25,$21829,$44506,$57994,849,3
1920,64,66,1955,7,Male,3315 Lake Lane,46.04,-95.29,$15325,$31244,$51924,713,4
241,58,67,1961,4,Female,6077 Sixth Avenue,34.93,-79.76,$15009,$30605,$16549,737,5
331,34,68,1985,6,Male,30 Catherine Street,33.44,-79.56,$14669,$29907,$16764,732,2
8,21,69,1998,8,Male,41 East Boulevard,27.95,-82.48,$18881,$38497,$33413,699,2
1354,34,59,1985,4,Male,7401 Seventh Street,35.46,-86.08,$16349,$33336,$48213,692,3
1258,79,65,1940,5,Female,265 Little Creek Street,33.99,-117.53,$19851,$15470,$15349,789,7
919,54,62,1965,3,Female,1635 Sussex Lane,38.81,-76.75,$33295,$67890,$112564,698,2
1447,33,60,1987,2,Male,338 George Avenue,47.49,-122.1,$33714,$68741,$203172,610,1
902,31,64,1988,4,Male,5157 Seventh Drive,33.15,-117.17,$22081,$45025,$62719,635,1
1318,18,65,2002,2,Female,521 Mountain View Lane,35.55,-117.67,$22397,$45664,$0,778,4
1545,20,63,1999,12,Male,1433 Rose Boulevard,33.73,-117.05,$15144,$30882,$60484,807,3
1001,20,62,1999,10,Male,6223 Maple Lane,36.56,-82.19,$17795,$36283,$60989,716,1
1315,57,70,1962,8,Female,759 Madison Drive,38.61,-88.78,$15976,$32576,$0,753,4
323,54,66,1965,7,Male,782 Hill Lane,36.6,-119.75,$13093,$26696,$0,683,5
625,19,66,2000,12,Female,4135 Valley Stream Lane,36.33,-82.36,$23224,$47350,$47026,680,1
979,59,62,1961,2,Male,621 Rose Avenue,34.06,-117.79,$16025,$32678,$44434,693,3
537,19,71,2000,10,Female,35 Fifth Street,38.01,-121.38,$31600,$64428,$122968,703,2
1096,59,67,1960,10,Male,1089 Norfolk Avenue,43.04,-76.14,$20294,$41379,$95988,681,2
1347,64,64,1955,5,Female,893 Littlewood Lane,35.73,-77.92,$23756,$55418,$20950,590,3
1395,58,65,1961,9,Male,2687 Burns Avenue,40.98,-74.11,$75378,$153691,$197377,604,2
1614,40,70,1979,9,Female,7072 Mountain View Avenue,35.48,-96.89,$17730,$36152,$81345,716,1
1212,33,58,1987,2,Male,3904 Martin Luther King Drive,34.98,-80.54,$19605,$39975,$52575,810,1
1588,42,69,1977,8,Male,74 Sixth Avenue,41.26,-96.01,$28553,$58223,$128784,689,2
121,34,66,1985,11,Female,71858 Mountain View Street,44.21,-88.43,$22277,$45419,$124370,721,3
1773,22,70,1997,9,Male,675 Norfolk Drive,29.76,-95.38,$26420,$53873,$76960,742,1
1859,68,66,1952,1,Male,530 Federal Drive,41.44,-74.42,$22621,$38689,$8942,836,5
1339,25,70,1994,8,Male,9181 Elm Avenue,38.01,-121.38,$31600,$64429,$136163,773,2
